ZIP;NAME;TYPE;A0_NAME;A1_NAME;A2_NAME;A3_NAME;A4_NAME;A5_NAME;A6_NAME;A7_NAME;A8_NAME;X_COORDINATE;Y_COORDINATE;SERVICE_HOURS;TEMP_SERVICE_HOURS;TEMP_SERVICE_HOURS_UNTIL;TEMP_SERVICE_HOURS_2;TEMP_SERVICE_HOURS_2_UNTIL;comment_est;comment_eng;comment_rus;comment_lav;comment_lit;MODIFIED
99940;"Gargždų AIBĖ Janonio paštomatas";0;LT;"Klaipėdos apskr.";"Klaipėdos r. sav.";"Gargždų m.";;"J. Janonio g.";;20;;21.392601;55.711075;;;;;;;;;;;2022-12-06T15:56:21.327+02:00
99566;"Gargždų AIBĖ Vasario 16-osios paštomatas";0;LT;"Klaipėdos apskr.";"Klaipėdos r. sav.";"Gargždų m.";;"Vasario 16-osios g.";;45;;21.394182;55.717696;;;;;;;;;;;2024-06-12T16:35:07.750+03:00
99019;"Gargždų AUTOAIBĖ Žemaitės paštomatas";0;LT;"Klaipėdos apskr.";"Klaipėdos r. sav.";"Gargždų m.";;"Žemaitės g.";;74;;21.385997;55.716281;;;;;;;;;;;2022-12-06T16:00:22.380+02:00
99597;"Gargždų LIDL paštomatas";0;LT;"Klaipėdos apskr.";"Klaipėdos r. sav.";"Gargždų m.";;"Dariaus ir Girėno g.";;2;;21.383740;55.711704;;;;;;;;;;;2024-11-28T16:28:14.087+02:00
55552;"Gargždų MAXIMA Turgaus paštomatas";0;LT;"Klaipėdos apskr.";"Klaipėdos r. sav.";"Gargždų m.";;"Turgaus g.";;8;;21.396364;55.709546;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2025-01-22T09:25:26.883+02:00
88801;"Gargždų NORFA paštomatas";0;LT;"Klaipėdos apskr.";"Klaipėdos r. sav.";"Gargždų m.";;"Klaipėdos g.";;41;;21.380646;55.712518;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2022-12-21T09:55:56.353+02:00
9234;"Garkalnes Lats pakomāts";0;LV;"Ropažu novads";"Garkalnes pagasts";Garkalne;;"Vidzemes šoseja";;13;;24.415268;57.045155;;;;;;;;;"Pa labi no ieejas
";;2024-06-25T09:07:45.957+03:00
99505;"Gelgaudiškio GULBELĖ paštomatas";0;LT;"Marijampolės apskr.";"Šakių r. sav.";"Gelgaudiškio m.";;"Taikos g.";;66;;22.979868;55.074029;;;;;;;;;;;2024-11-25T13:20:37.853+02:00
9126;"Grobiņas TOP pakomāts (ILGĀKA PIEGĀDE)";0;LV;"Dienvidkurzemes novads";Grobiņa;;;"Lielā iela";;74;;21.168191;56.535087;;;;;;;;;"Veikala pagalmā";;2024-09-09T10:04:24.253+03:00
9227;"Gulbenes Dzelzceļa ielas 14 pakomāts";0;LV;"Gulbenes novads";Gulbene;;;"Dzelzceļa iela";;14;;26.758724;57.178916;;;;;;;;;"Pa kreisi no ieejas
";;2024-06-21T14:22:55.947+03:00
9948;"Gulbenes Nākotnes ielas TOP pakomāts";0;LV;"Gulbenes novads";Gulbene;;;"Nākotnes iela";;6;;26.769701;57.166163;;;;;;;;;"Pa kreisi no ieejas";;2024-06-26T14:11:13.683+03:00
96206;"Haabneeme Coop Konsumi pakiautomaat";0;EE;"Harju maakond";"Viimsi vald";"Haabneeme alevik";;"Rohuneeme tee";;32;;24.819772;59.512901;;;;;;;;;;;2025-01-08T11:51:16.233+02:00
96362;"Haanja pakiautomaat";0;EE;"Võru maakond";"Rõuge vald";"Haanja küla";;"Võru tee";;15;;27.051903;57.718815;;;;;;;;;;;2025-01-09T15:32:22.593+02:00
96128;"Haapsalu Kastani pakiautomaat";0;EE;"Lääne maakond";"Haapsalu linn";"Haapsalu linn";;"Kuuse tn";;28;;23.551852;58.936246;;;;;;;;;;;2025-03-19T14:19:15.563+02:00
96033;"Haapsalu Kaubamaja pakiautomaat";0;EE;"Lääne maakond";"Haapsalu linn";"Haapsalu linn";;"Tallinna mnt";;1;;23.541928;58.940735;;;;;;;;;;;2025-01-17T11:20:15.840+02:00
90501;"Haapsalu postkontor";1;EE;"Lääne maakond";"Haapsalu linn";"Haapsalu linn";;"Nurme tn";;2;;23.543124;58.941265;"E,T,K,N,R 10:00-18:00 L,P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2025-02-18T10:48:50.883+02:00
96382;"Haaslava Meie kaupluse pakiautomaat";0;EE;"Tartu maakond";"Kastre vald";"Haaslava küla";;"Jõe tn";;1;;26.801940;58.324244;;;;;;;;;;;2025-01-09T16:21:29.080+02:00
79697;"Hagudi postipunkt";1;EE;"Rapla maakond";"Rapla vald";"Hagudi alevik";;"Kooli tn";;1;;24.808493;59.064609;"E,T,N,R 10:00-18:00 K 15:00-18:00 L,P SULETUD";;;;;;;;;;2025-02-11T16:27:01.477+02:00
96249;"Haiba Bussijaama pakiautomaat";0;EE;"Harju maakond";"Saue vald";"Haiba küla";;"Riisipere tee";;8;;24.469856;59.127655;;;;;;;;;;;2025-01-15T12:35:28.213+02:00
96324;"Haljala Grossi pakiautomaat";0;EE;"Lääne-Viru maakond";"Haljala vald";"Haljala alevik";;"Võsu mnt";;5;;26.266466;59.433851;;;;;;;;;;;2025-02-14T13:14:53.357+02:00
96352;"Halliste Coop Kaupluse pakiautomaat";0;EE;"Viljandi maakond";"Mulgi vald";"Halliste alevik";;"Viljandi mnt";;11;;25.439074;58.164135;;;;;;;;;;;2025-01-09T15:29:11.913+02:00
96294;"Harku Raamatukogu pakiautomaat";0;EE;"Harju maakond";"Harku vald";"Harku alevik";;"Instituudi tee";;5;;24.579619;59.388483;;;;;;;;;;;2025-02-19T09:30:19.727+02:00
96395;"Harkujärve Meie kaupluse pakiautomaat";0;EE;"Harju maakond";"Harku vald";"Harkujärve küla";;"Liiva tee";;2;;24.590318;59.418733;;;;;;;;;;;2025-01-09T16:26:41.640+02:00
96366;"Hummuli Coop kaupluse pakiautomaat";0;EE;"Valga maakond";"Tõrva vald";"Hummuli alevik";;"Tamme tee";;2;;26.054674;57.906247;;;;;;;;;;;2025-01-09T15:40:33.883+02:00
96233;"Häädemeeste Coop Konsumi pakiautomaat";0;EE;"Pärnu maakond";"Häädemeeste vald";"Häädemeeste alevik";;"Pärnu mnt";;40;;24.498441;58.078471;;;;;;;;;;;2025-01-08T12:00:00.223+02:00
9987;"Iecavas Maxima X pakomāts";0;LV;"Bauskas novads";Iecava;;;"Rīgas iela";;27;;24.197015;56.597937;;;;;;;;;"Pa labi no T/C Centrālās ieejas";;2024-06-26T16:18:14.467+03:00
9550;"Iecavas TOP pakomāts";0;LV;"Bauskas novads";Iecava;;;"Edvarta Virzas iela";;2;;24.207159;56.595120;;;;;;;;;"Pa labi no ieejas
";;2023-09-29T15:18:36.233+03:00
88802;"Ignalinos MAXIMA paštomatas";0;LT;"Utenos apskr.";"Ignalinos r. sav.";"Ignalinos m.";;"Taikos g.";;11;;26.170903;55.343355;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, kairėje įėjimo į parduotuvę pusėje, už kampo";2025-02-07T14:04:31.293+02:00
96170;"Ihaste Coop Konsumi pakiautomaat";0;EE;"Tartu maakond";"Luunja vald";"Veibri küla";;"Kasesalu tee";;51;;26.788733;58.350670;;;;;;;;;;;2025-01-30T15:06:26.573+02:00
31001;"Iidla postipunkt";1;EE;"Ida-Viru maakond";"Kohtla-Järve linn";"Ahtme linnaosa";;"Maleva tn";;23;;27.420584;59.327394;"E,T,K,N,R 10:00-18:00 L,P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2025-02-13T13:55:07.930+02:00
96189;"Iisaku Grossi pakiautomaat";0;EE;"Ida-Viru maakond";"Alutaguse vald";"Iisaku alevik";;"Tartu mnt";;55;;27.314466;59.094808;;;;;;;;;;;2025-01-08T11:43:40.300+02:00
41194;"Iisaku postipunkt";1;EE;"Ida-Viru maakond";"Alutaguse vald";"Iisaku alevik";;"Tartu mnt";;46;;27.310516;59.099539;"E,T,N,R,P 10:00-16:00 K,L SULETUD;Ligipääs ratastooliga";;;;;;;;;;2024-12-19T10:20:20.200+02:00
9503;"Ikšķiles ELVI pakomāts";0;LV;"Ogres novads";Ikšķile;;;"Daugavas prospekts";;18A;;24.498832;56.831101;;;;;;;;;"Pa kreisi no ieejas
";;2023-09-29T14:43:40.930+03:00
9125;"Ikšķiles Mini RIMI pakomāts";0;LV;"Ogres novads";Ikšķile;;;"Melioratoru iela";;1A;;24.497576;56.837144;;;;;;;;;"Pa kreisi no ieejas";;2024-06-21T09:55:40.187+03:00
9104;"Ilūkstes Pilskalnes ielas TOP pakomāts";0;LV;"Augšdaugavas novads";Ilūkste;;;"Pilskalnes iela";;2A;;26.295773;55.977279;;;;;;;;;"Blakus ieejai";;2024-06-21T08:53:01.287+03:00
96364;"Imavere pakiautomaat";0;EE;"Järva maakond";"Järva vald";"Imavere küla";;"Viljandi mnt";;11;;25.767748;58.734558;;;;;;;;;;;2025-01-09T15:33:05.783+02:00
9140;"Inčukalna Aibe pakomāts";0;LV;"Siguldas novads";"Inčukalna pagasts";Inčukalns;;"Atmodas iela";;6;;24.686583;57.098331;;;;;;;;;"Pa labi no ieejas";;2024-06-21T10:11:43.493+03:00
9212;"Jaunjelgavas Mini Top pakomāts";0;LV;"Aizkraukles novads";Jaunjelgava;;;"Jelgavas iela";;44;;25.089212;56.617539;;;;;;;;;"Pa kreisi no ieejas";;2024-06-21T13:42:12.957+03:00
9155;"Jaunmārupes Mazcenu alejas pakomāts";0;LV;"Mārupes novads";"Mārupes pagasts";Jaunmārupe;;"Mazcenu aleja";;33/1;;23.941959;56.882096;;;;;;;;;"pa labi no ieejas";;2024-06-21T10:49:10.330+03:00
9106;"Jaunolaines TOP pakomāts";0;LV;"Olaines novads";"Olaines pagasts";Jaunolaine;;"Baznīcas iela";;10A;;23.984805;56.801354;;;;;;;;;"Pa labi no ieejas";;2023-09-29T14:45:11.650+03:00
9581;"Jaunpiebalgas pakomāts";0;LV;"Cēsu novads";"Jaunpiebalgas pagasts";Jaunpiebalga;;"Gaujas iela";;4;;26.054024;57.180706;;;;;;;;;"Pa labi no ieejas
";;2023-09-29T11:56:03.677+03:00
9170;"Jaunpils TOP pakomāts";0;LV;"Tukuma novads";"Jaunpils pagasts";Jaunpils;;;Jāņkrogs;;;23.014118;56.731299;;;;;;;;;"Pa labi no ieejas";;2024-06-21T11:25:37.480+03:00
77760;"Jašiūnų VIADA paštomatas";0;LT;"Vilniaus apskr.";"Šalčininkų r. sav.";"Jašiūnų mstl.";;"Lydos g.";;13;;25.327295;54.439646;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į degalinę pusėje";2024-03-22T06:03:45.683+02:00
9601;"Jelgavas Birzes ielas 21 LATS pakomāts";0;LV;Jelgava;;;;"Birzes iela";;21;;23.761996;56.646687;;;;;;;;;"Pa labi no ieejas
";;2024-10-18T10:23:01.767+03:00
9294;"Jelgavas Lielās ielas ELVI pakomāts";0;LV;Jelgava;;;;"Lielā iela";;49;;23.704251;56.650901;;;;;;;;;"Pa labi no ieejas
";;2024-06-25T14:33:25.347+03:00
9563;"Jelgavas Meiju ceļa Aibe pakomāts";0;LV;Jelgava;;;;"Meiju ceļš";;38;;23.705444;56.660523;;;;;;;;;"Pa labi aiz stūra
";;2024-06-25T16:32:52.120+03:00
9631;"Jelgavas Rīgas ielas 50 LIDL pakomāts";0;LV;Jelgava;;;;"Rīgas iela";;50;;23.762787;56.668869;;;;;;;;;"Pa labi no ieejas
";;2024-12-19T09:14:37.477+02:00
9199;"Jelgavas Rūpniecības ielas ELVI pakomāts";0;LV;Jelgava;;;;"Rūpniecības iela";;77A;;23.705346;56.636728;;;;;;;;;"Pa labi no ieejas";;2025-01-03T15:27:19.557+02:00
9981;"Jelgavas Satiksmes ielas RIMI pakomāts";0;LV;Jelgava;;;;"Satiksmes iela";;35;;23.699648;56.656704;;;;;;;;;"Pa kreisi no T/C Centrālās ieejas";;2024-06-26T16:15:04.643+03:00
9198;"Jelgavas T/C Pilsētas Pasāža pakomāts";0;LV;Jelgava;;;;"Driksas iela";;4;;23.724160;56.650893;;;;;;;;;"Pa labi no ieejas";;2025-01-03T15:24:11.140+02:00
9919;"Jelgavas T/C RAF pakomāts";0;LV;Jelgava;;;;"Rīgas iela";;48;;23.760634;56.667986;;;;;;;;;"Blakus T/C centrālajai ieejai";;2025-01-03T15:14:52.390+02:00
9131;"Jelgavas T/C Valdeka pakomāts";0;LV;Jelgava;;;;"Rīgas iela";;11A;;23.746231;56.661889;;;;;;;;;"Pa labi no ieejas";;2025-01-03T15:13:29.810+02:00
9929;"Jelgavas T/C Vivo centrs pakomāts";0;LV;Jelgava;;;;"Katoļu iela";;18;;23.726500;56.647499;;;;;;;;;"Pie ieejas no stāvlaukuma puses";;2025-01-03T15:19:41.617+02:00
9553;"Jelgavas Tērvetes ielas TOP pakomāts";0;LV;Jelgava;;;;"Tērvetes iela";;97;;23.693439;56.628503;;;;;;;;;"Pa labi no ieejas
";;2024-02-13T09:44:58.620+02:00
9257;"Jelgavas Uzvaras ielas Lats pakomāts";0;LV;Jelgava;;;;"Uzvaras iela";;6A;;23.724795;56.653868;;;;;;;;;"Pa kreisi no ieejas aiz ēkas stūra
";;2024-06-25T10:04:37.587+03:00
9600;"Jelgavas Zemgales prospekta 10 pakomāts";0;LV;Jelgava;;;;"Zemgales prospekts";;10;;23.730124;56.644738;;;;;;;;;"Pa labi no ieejas aiz ēkas stūra
";;2024-08-26T13:35:18.567+03:00
55525;"Jonavos IKI Kosmonautų paštomatas";0;LT;"Kauno apskr.";"Jonavos r. sav.";"Jonavos m.";;"Kosmonautų g.";;1;;24.275152;55.078645;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2023-12-28T10:04:08.760+02:00
99565;"Jonavos LIDL Žemaitės paštomatas";0;LT;"Kauno apskr.";"Jonavos r. sav.";"Jonavos m.";;"Žemaitės g.";;3;;24.270368;55.082359;;;;;;;;;;;2024-11-25T11:18:59.223+02:00
55505;"Jonavos MAXIMA Plento paštomatas";0;LT;"Kauno apskr.";"Jonavos r. sav.";"Jonavos m.";;"Plento g.";;3;;24.283404;55.065456;;;;;;;;;;"Paštomatą rasite lauke, kairėje įėjimo į verslo centrą pusėje, už kampo prie galinės pastato sienos";2025-01-16T12:04:09.643+02:00
55524;"Jonavos NORFA Chemikų paštomatas";0;LT;"Kauno apskr.";"Jonavos r. sav.";"Jonavos m.";;"Chemikų g.";;2;;24.258964;55.072818;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2023-12-29T06:03:18.353+02:00
88897;"Jonavos NORFA Žeimių paštomatas";0;LT;"Kauno apskr.";"Jonavos r. sav.";"Jonavos m.";;"Žeimių g.";;26A;;24.273500;55.084500;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2023-12-28T09:42:37.323+02:00
99567;"Jonavos RIMI paštomatas";0;LT;"Kauno apskr.";"Jonavos r. sav.";"Jonavos m.";;"Vasario 16-osios g.";;4;;24.276370;55.073180;;;;;;;;;;;2024-06-03T10:08:32.127+03:00
99570;"Jonavos Turgaus g. 1 paštomatas";0;LT;"Kauno apskr.";"Jonavos r. sav.";"Jonavos m.";;"Turgaus g.";;1;;24.280328;55.075553;;;;;;;;;;;2024-08-30T07:49:55.073+03:00
99066;"Joniškio MAXIMA Upytės paštomatas";0;LT;"Šiaulių apskr.";"Joniškio r. sav.";"Joniškio m.";;"Upytės g.";;19;;23.619569;56.240048;;;;;;;;;;;2023-06-30T06:03:00.233+03:00
88803;"Joniškio NORFA paštomatas";0;LT;"Šiaulių apskr.";"Joniškio r. sav.";"Joniškio m.";;"Vilniaus g.";;47B;;23.604966;56.228091;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, kairėje įėjimo į parduotuvę pusėje, už kampo";2023-12-28T09:51:17.060+02:00
9570;"Jumpravas Lats pakomāts";0;LV;"Ogres novads";"Jumpravas pagasts";Jumprava;;"Ceriņu iela";;3;;24.973316;56.675434;;;;;;;;;"Pa labi no ieejas
";;2024-06-25T16:35:06.267+03:00
99525;"Juodšilių AIBĖ paštomatas";0;LT;"Vilniaus apskr.";"Vilniaus r. sav.";"Juodšilių k.";;"Pušų g.";;3;;25.264895;54.578836;;;;;;;;;;;2024-11-25T13:05:23.583+02:00
88864;"Jurbarko IKI paštomatas";0;LT;"Tauragės apskr.";"Jurbarko r. sav.";"Jurbarko m.";;"Dariaus ir Girėno g.";;25;;22.764785;55.077590;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2023-12-07T06:03:20.367+02:00
55526;"Jurbarko MAXIMA Algirdo paštomatas";0;LT;"Tauragės apskr.";"Jurbarko r. sav.";"Jurbarko m.";;"Algirdo g.";;1A;;22.769920;55.085596;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";2023-12-28T10:25:38.903+02:00
96157;"Järva-Jaani Grossi pakiautomaat";0;EE;"Järva maakond";"Järva vald";"Järva-Jaani alev";;"Lai tn";;23;;25.884212;59.038314;;;;;;;;;;;2025-01-08T11:27:36.260+02:00
96224;"Järvakandi Kandi Konsumi pakiautomaat";0;EE;"Rapla maakond";"Kehtna vald";"Järvakandi alev";;"Tallinna mnt";;37;;24.816383;58.773187;;;;;;;;;;;2025-01-08T11:56:43.417+02:00
11801;"Järve keskuse postkontor";1;EE;"Harju maakond";Tallinn;"Nõmme linnaosa";;"Pärnu mnt";;238;;24.719128;59.393147;"E,T,K,N,R 10:00-20:00 L 10:00-16:00 P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2025-02-25T14:48:11.550+02:00
96391;"Järveküla Rimi pakiautomaat";0;EE;"Harju maakond";"Rae vald";"Peetri alevik";;"Vana-Tartu mnt";;71;;24.829423;59.382434;;;;;;;;;;;2025-01-09T16:24:07.203+02:00
96044;"Jõgeva Postkontori pakiautomaat";0;EE;"Jõgeva maakond";"Jõgeva vald";"Jõgeva linn";;"Aia tn";;8;;26.396317;58.747120;;;;;;;;;;;2025-01-17T11:25:16.330+02:00
48301;"Jõgeva postkontor";1;EE;"Jõgeva maakond";"Jõgeva vald";"Jõgeva linn";;"Aia tn";;8;;26.396166;58.747303;"E,T,K,N,R 09:00-18:00 L,P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2025-02-25T15:43:48.270+02:00
96191;"Jõhvi Grossi pakiautomaat";0;EE;"Ida-Viru maakond";"Jõhvi vald";"Jõhvi linn";;"Tartu mnt";;15a;;27.412086;59.353167;;;;;;;;;;;2025-01-08T11:44:37.613+02:00
96030;"Jõhvi Jewe kaubanduskeskuse pakiautomaat";0;EE;"Ida-Viru maakond";"Jõhvi vald";"Jõhvi linn";;"Narva mnt";;8;;27.417864;59.357304;;;;;;;;;;;2025-01-17T11:19:26.663+02:00
96089;"Jõhvi Maxima XX pakiautomaat";0;EE;"Ida-Viru maakond";"Jõhvi vald";"Jõhvi linn";;"Rakvere tn";;29;;27.401077;59.362392;;;;;;;;;;;2025-01-17T11:37:48.800+02:00
96235;"Jõhvi Pargi keskuse pakiautomaat";0;EE;"Ida-Viru maakond";"Jõhvi vald";"Jõhvi linn";;"Puru tee";;1;;27.419731;59.352488;;;;;;;;;;;2025-01-08T12:00:30.410+02:00
41501;"Jõhvi postkontor";1;EE;"Ida-Viru maakond";"Jõhvi vald";"Jõhvi linn";;"Narva mnt";;8;;27.418224;59.357694;"E,T,K,N,R 09:00-18:00 L,P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2025-02-13T13:43:13.710+02:00
96079;"Jüri Coop Konsumi pakiautomaat";0;EE;"Harju maakond";"Rae vald";"Jüri alevik";;"Aruküla tee";;29;;24.912175;59.358314;;;;;;;;;;;2025-01-17T11:16:03.700+02:00
96188;"Jüri Grossi pakiautomaat";0;EE;"Harju maakond";"Rae vald";"Jüri alevik";;"Aruküla tee";;7;;24.893187;59.354066;;;;;;;;;;;2025-01-08T11:43:21.827+02:00
75391;"Jüri postkontor";1;EE;"Harju maakond";"Rae vald";"Jüri alevik";;"Aruküla tee";;29;;24.912100;59.358280;"E,T,K,N,R 10:00-18:00 L,P SULETUD;Ligipääs ratastooliga";;;;;;;;;;2025-03-20T08:53:09.290+02:00
9287;"Jēkabpils Nameja ielas TOP pakomāts";0;LV;"Jēkabpils novads";Jēkabpils;;;"Nameja iela";;12;;25.869688;56.489580;;;;;;;;;"Pa kreisi no ieejas
";;2024-06-25T14:29:47.410+03:00
9969;"Jēkabpils Rīgas ielas Mini RIMI pakomāts";0;LV;"Jēkabpils novads";Jēkabpils;;;"Rīgas iela";;120;;25.877592;56.502072;;;;;;;;;"Pa kreisi no T/C Centrālās ieejas";;2024-06-26T15:04:58.797+03:00
9265;"Jēkabpils T/C Sprīdītis pakomāts";0;LV;"Jēkabpils novads";Jēkabpils;;;"Celtnieku iela";;1;;25.840887;56.500604;;;;;;;;;"Pa kreisi no centrālās ieejas
";;2024-06-25T10:11:27.517+03:00
9213;"Jēkabpils T/C Sēlija pakomāts";0;LV;"Jēkabpils novads";Jēkabpils;;;"Vienības iela";;7;;25.878393;56.495469;;;;;;;;;"Pa kreisi no T/C centrālās ieejas";;2024-06-21T13:42:39.410+03:00
9924;"Jēkabpils Vienības ielas Mego pakomāts";0;LV;"Jēkabpils novads";Jēkabpils;;;"Vienības iela";;1A;;25.874557;56.493451;;;;;;;;;"Blakus ieejai no autoostas puses";;2023-09-29T11:26:56.847+03:00
9218;"Jūrmalas Asaru Senās bodes pakomāts";0;LV;Jūrmala;;;;"Asaru prospekts";;14;;23.689433;56.958929;;;;;;;;;"Pa labi no ieejas
";;2025-03-27T12:19:54.633+02:00
9584;"Jūrmalas Bulduru tirgus pakomāts";0;LV;Jūrmala;;;;"Meža prospekts";;36;;23.856837;56.982924;;;;;;;;;"Ēkas otrā pusē
";;2024-02-12T15:56:17.103+02:00
9107;"Jūrmalas Dubultu TOP pakomāts";0;LV;Jūrmala;;;;"Strēlnieku prospekts";;1;;23.769877;56.967444;;;;;;;;;"Blakus T/C šosejas pusē";;2024-06-21T08:55:32.560+03:00
9580;"Jūrmalas Kauguru Engures ielas Maxima pakomāts";0;LV;Jūrmala;;;;"Engures iela";;3;;23.596780;56.960310;;;;;;;;;"Pa labi no ieejas aiz stūra
";;2024-06-26T09:47:05.367+03:00
9920;"Jūrmalas Kauguru RIMI pakomāts";0;LV;Jūrmala;;;;"Talsu šoseja";;29;;23.615583;56.960899;;;;;;;;;"Blakus T/C centrālajai ieejai";;2024-06-26T11:39:33.613+03:00
9572;"Jūrmalas Kauguru Raiņa ielas Mini RIMI pakomāts";0;LV;Jūrmala;;;;"Raiņa iela";;74;;23.612499;56.953441;;;;;;;;;"Pa labi no ieejas
";;2023-09-29T14:51:51.360+03:00
9943;"Jūrmalas Lielupes RIMI pakomāts";0;LV;Jūrmala;;;;"Viestura iela";;22;;23.859030;56.974873;;;;;;;;;"Blakus T/C šosejas pusē";;2023-09-29T14:53:16.247+03:00
9549;"Jūrmalas Majoru J. Pliekšāna ielas TOP pakomāts";0;LV;Jūrmala;;;;"Jāņa Pliekšāna iela";;86;;23.814697;56.964091;;;;;;;;;"Pa kreisi no ieejas
";;2023-09-29T14:56:04.973+03:00
9230;"Jūrmalas Mellužu Dārzu ielas 55A pakomāts";0;LV;Jūrmala;;;;"Dārzu iela";;55A;;23.724473;56.954717;;;;;;;;;"Pa labi no ieejas
";;2024-06-25T09:03:33.323+03:00
9142;"Jūrmalas Slokas T/C Liedags pakomāts";0;LV;Jūrmala;;;;"Ventspils šoseja";;32;;23.617819;56.946610;;;;;;;;;"Blakus T/C centrālajai ieejai";;2023-09-29T14:57:03.707+03:00
9507;"Jūrmalas Ķemeru TOP pakomāts";0;LV;Jūrmala;;;;"Emīla Dārziņa iela";;16;;23.497565;56.943410;;;;;;;;;"Pa labi no ieejas
";;2025-02-10T11:54:55.540+02:00
96289;"Kaasiku pakiautomaat";0;EE;"Harju maakond";"Saue vald";"Kaasiku küla";;;Kaasiku;;;24.320954;59.196165;;;;;;;;;;;2025-01-15T12:33:44.490+02:00
96355;"Kabala pakiautomaat";0;EE;"Rapla maakond";"Rapla vald";"Kabala küla";;"Koikse tee";;7;;24.650278;58.929997;;;;;;;;;;;2025-01-09T15:30:19.847+02:00
9247;"Kadagas T/C Kadaga pakomāts";0;LV;"Ādažu novads";"Ādažu pagasts";Kadaga;;;"Kadaga 15";;;24.361618;57.092633;;;;;;;;;"Pa kreisi no centrālās ieejas
";;2024-06-25T09:33:46.120+03:00
96117;"Kadrina Coop Konsumi pakiautomaat";0;EE;"Lääne-Viru maakond";"Kadrina vald";"Kadrina alevik";;"Viitna tee";;4;;26.130138;59.343816;;;;;;;;;;;2025-01-17T13:46:59.113+02:00
45295;"Kadrina postipunkt (Talutehnika)";1;EE;"Lääne-Viru maakond";"Kadrina vald";"Kadapiku küla";;;Talutehnika;;;26.124196;59.346522;"E,T,K,N,R 09:00-16:00 L,P SULETUD";;;;;;;;;;2025-02-14T12:08:57.907+02:00
96259;"Kaiu Huvikooli pakiautomaat";0;EE;"Rapla maakond";"Rapla vald";"Kaiu alevik";;"Kasvandu tee";;15;;25.053936;59.014055;;;;;;;;;;;2025-01-08T12:09:10.777+02:00
55527;"Kaišiadorių AIBĖ Vytauto Didžiojo 35 paštomatas";0;LT;"Kauno apskr.";"Kaišiadorių r. sav.";"Kaišiadorių m.";;"Vytauto Didžiojo g.";;35;;24.463350;54.865164;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";2023-12-28T10:25:55.780+02:00
99546;"Kaišiadorių LIDL paštomatas";0;LT;"Kauno apskr.";"Kaišiadorių r. sav.";"Kaišiadorių m.";;"Gedimino g.";;135A;;24.440413;54.854486;;;;;;;;;;;2024-11-25T11:59:15.303+02:00
88804;"Kaišiadorių RIMI paštomatas";0;LT;"Kauno apskr.";"Kaišiadorių r. sav.";"Kaišiadorių m.";;"Gedimino g.";;115A;;24.443790;54.856109;;;;;;;;;;"Paštomatą rasite lauke, prie sienos kairėje įėjimo į parduotuvę pusėje";2025-02-06T08:08:47.570+02:00
9284;"Kalnciema Aibe pakomāts";0;LV;"Jelgavas novads";"Kalnciema pagasts";Kalnciems;;"Lielā iela";;11;;23.615844;56.799425;;;;;;;;;"Pa kreisi no centrālās ieejas
";;2024-06-25T14:28:39.293+03:00
9525;"Kalngales ELVI pakomāts";0;LV;"Ādažu novads";"Carnikavas pagasts";Kalngale;;"Ērgļu iela";;1B;;24.158971;57.081262;;;;;;;;;"Pa labi no ieejas
";;2023-09-29T15:29:35.593+03:00
99510;"Kaltinėnų Varnių g. 7 paštomatas";0;LT;"Tauragės apskr.";"Šilalės r. sav.";"Kaltinėnų mstl.";;"Varnių g.";;7;;22.455496;55.564882;;;;;;;;;;;2024-11-25T13:19:24.683+02:00
55528;"Kalvarijos MAXIMA paštomatas";0;LT;"Marijampolės apskr.";"Kalvarijos sav.";"Kalvarijos m.";;"Dariaus ir Girėno g.";;21;;23.225589;54.413867;;;;;;;;;;"Paštomatą rasite lauke prie šoninės sienos, dešinėje įėjimo į parduotuvę pusėje, už kampo";2024-02-19T08:01:35.377+02:00
96242;"Kambja Coop Konsumi pakiautomaat";0;EE;"Tartu maakond";"Kambja vald";"Kambja alevik";;"Kesk tn";;2a;;26.694733;58.235193;;;;;;;;;;;2025-01-08T12:04:44.590+02:00
